Order Id,Transaction_Complete_Date
68789,10/10/2017 3:30
68790,10/10/2017 3:51
68791,10/10/2017 4:12
68792,10/10/2017 4:33
68793,10/6/2017 4:54
68795,10/10/2017 5:36
68796,10/10/2017 5:57
68798,10/10/2017 6:39
68800,10/10/2017 7:21
68801,10/10/2017 7:42
68802,10/10/2017 8:03
68804,10/10/2017 8:45
68805,10/10/2017 9:06
68806,10/10/2017 9:27
68807,10/10/2017 9:48
68808,10/10/2017 10:09
68809,10/10/2017 10:30
68811,10/10/2017 11:12
68812,10/10/2017 11:33
68813,10/6/2017 11:54
68814,10/6/2017 12:15
68815,10/10/2017 12:36
68816,10/6/2017 12:57
68817,10/6/2017 13:18
68818,10/6/2017 13:39
68820,10/6/2017 14:21
68821,10/6/2017 14:42
68822,10/10/2017 15:03
68823,10/10/2017 15:24
68824,10/6/2017 15:45
68825,10/6/2017 16:06
68826,10/6/2017 16:27
68827,10/6/2017 16:48
68828,10/4/2017 17:09
68830,10/10/2017 17:51
68831,10/10/2017 18:12
68832,10/10/2017 18:33
68833,10/10/2017 18:54
68834,10/2/2017 19:15
68835,10/4/2017 19:36
68836,10/10/2017 19:58
68837,10/10/2017 20:19
68838,10/10/2017 20:40
68839,10/10/2017 21:01
68841,10/10/2017 21:43
68842,10/10/2017 22:04
68843,10/10/2017 22:25
68844,10/10/2017 22:46
68845,10/10/2017 23:07
68847,10/10/2017 23:49
68848,10/11/2017 0:10
68851,10/5/2017 1:13
68852,10/5/2017 1:34
68855,10/11/2017 2:37
68856,10/11/2017 2:58
68858,10/11/2017 3:40
68859,10/7/2017 4:01
68860,10/7/2017 4:22
68861,10/7/2017 4:43
68862,10/7/2017 5:04
68863,10/11/2017 5:25
68865,10/11/2017 6:07
68866,10/11/2017 6:28
68868,10/7/2017 7:10
68869,10/7/2017 7:31
68870,10/11/2017 7:52
68871,10/11/2017 8:13
68873,10/11/2017 8:55
68875,10/11/2017 9:37
68878,10/11/2017 10:40
68879,10/7/2017 11:01
68880,10/11/2017 11:22
68881,10/11/2017 11:43
68882,10/11/2017 12:04
68883,10/5/2017 12:25
68884,10/11/2017 12:46
68885,10/7/2017 13:08
68886,10/7/2017 13:29
68887,10/5/2017 13:50
68888,10/7/2017 14:11
68889,10/11/2017 14:32
68890,10/11/2017 14:53
68891,10/11/2017 15:14
68892,10/11/2017 15:35
68893,10/11/2017 15:56
68894,10/11/2017 16:17
68895,10/11/2017 16:38
68896,10/11/2017 16:59
68897,10/11/2017 17:20
68898,10/11/2017 17:41
68899,10/11/2017 18:02
68900,10/11/2017 18:23
68901,10/11/2017 18:44
68902,10/11/2017 19:05
68903,10/11/2017 19:26
68904,10/11/2017 19:47
68905,10/5/2017 20:08
68906,10/5/2017 20:29
68907,10/5/2017 20:50
68908,10/5/2017 21:11
68909,10/5/2017 21:32
68910,10/5/2017 21:53
68911,10/5/2017 22:14
68912,10/5/2017 22:35
68913,10/7/2017 22:56
68914,10/11/2017 23:17
68915,10/11/2017 23:38
68916,10/11/2017 23:59
68917,10/12/2017 0:20
68918,10/8/2017 0:41
68919,10/8/2017 1:02
68920,10/8/2017 1:23
68921,10/6/2017 1:44
68922,10/6/2017 2:05
68923,10/8/2017 2:26
68924,10/12/2017 2:47
68925,10/6/2017 3:08
68926,10/6/2017 3:29
68927,10/8/2017 3:50
68928,10/12/2017 4:11
68929,10/12/2017 4:32
68930,10/12/2017 4:53
68931,10/12/2017 5:14
68932,10/12/2017 5:35
68933,10/12/2017 5:57
68934,10/12/2017 6:18
68935,10/12/2017 6:39
68936,10/12/2017 7:00
68937,10/12/2017 7:21
68938,10/12/2017 7:42
68939,10/12/2017 8:03
68940,10/12/2017 8:24
68941,10/12/2017 8:45
68942,10/12/2017 9:06
68943,10/12/2017 9:27
68944,10/12/2017 9:48
68945,10/12/2017 10:09
68946,10/8/2017 10:30
68947,10/8/2017 10:51
68948,10/8/2017 11:12
68949,10/8/2017 11:33
68950,10/8/2017 11:54
68951,10/12/2017 12:15
68952,10/12/2017 12:36
68953,10/12/2017 12:57
68954,10/12/2017 13:18
68955,10/12/2017 13:39
68956,10/12/2017 14:00
68957,10/4/2017 14:21
68958,10/12/2017 14:42
68959,10/12/2017 15:03
68960,10/12/2017 15:24
68961,10/12/2017 15:45
68962,10/12/2017 16:06
68963,10/12/2017 16:27
68964,10/12/2017 16:48
68965,10/12/2017 17:09
68966,10/12/2017 17:30
68967,10/12/2017 17:51
68968,10/12/2017 18:12
68969,10/12/2017 18:33
68970,10/12/2017 18:54
68971,10/12/2017 19:15
68972,10/12/2017 19:36
68973,10/12/2017 19:57
68974,10/12/2017 20:18
68975,10/8/2017 20:39
68976,10/8/2017 21:00
68977,10/8/2017 21:21
68978,10/12/2017 21:42
68979,10/12/2017 22:03
68980,10/12/2017 22:24
68981,10/4/2017 22:45
68982,10/4/2017 23:07
68983,10/4/2017 23:28
68984,10/4/2017 23:49
68985,10/5/2017 0:10
68986,10/5/2017 0:31
68987,10/5/2017 0:52
68988,10/5/2017 1:13
68989,10/5/2017 1:34
68990,10/9/2017 1:55
68991,10/13/2017 2:16
68992,10/13/2017 2:37
68993,10/13/2017 2:58
68994,10/13/2017 3:19
68995,10/13/2017 3:40
68996,10/9/2017 4:01
68997,10/9/2017 4:22
68998,10/13/2017 4:43
68999,10/13/2017 5:04
69000,10/13/2017 5:25
69001,10/13/2017 5:46
69002,10/13/2017 6:07
69003,10/7/2017 6:28
69004,10/7/2017 6:49
69005,10/13/2017 7:10
69006,10/13/2017 7:31
69007,10/13/2017 7:52
69008,10/13/2017 8:13
69009,10/13/2017 8:34
69010,10/13/2017 8:55
69011,10/13/2017 9:16
69012,10/13/2017 9:37
69013,10/13/2017 9:58
69014,10/13/2017 10:19
69015,10/13/2017 10:40
69016,10/13/2017 11:01
69017,10/9/2017 11:22
69018,10/13/2017 11:43
69019,10/13/2017 12:04
69020,10/13/2017 12:25
69021,10/13/2017 12:46
69022,10/13/2017 13:07
69023,10/13/2017 13:28
69024,10/13/2017 13:49
69025,10/13/2017 14:10
69026,10/13/2017 14:31
69027,10/13/2017 14:52
69028,10/13/2017 15:13
69029,10/5/2017 15:34
69030,10/5/2017 15:56
69031,10/5/2017 16:17
69032,10/5/2017 16:38
69033,10/5/2017 16:59
69034,10/5/2017 17:20
69035,10/5/2017 17:41
69036,10/7/2017 18:02
69037,10/7/2017 18:23
69038,10/7/2017 18:44
69039,10/7/2017 19:05
69040,10/13/2017 19:26
69041,10/13/2017 19:47
69042,10/9/2017 20:08
69043,10/9/2017 20:29
69044,10/9/2017 20:50
69045,10/9/2017 21:11
69046,10/9/2017 21:32
69047,10/13/2017 21:53
69048,10/13/2017 22:14
69049,10/9/2017 22:35
69050,10/5/2017 22:56
69051,10/5/2017 23:17
69052,10/5/2017 23:38
69053,10/5/2017 23:59
69054,10/6/2017 0:20
69055,10/10/2017 0:41
69056,10/10/2017 1:02
69057,10/10/2017 1:23
69058,10/10/2017 1:44
69059,10/10/2017 2:05
69060,10/10/2017 2:26
69061,10/10/2017 2:47
69062,10/14/2017 3:08
69063,10/14/2017 3:29
69064,10/14/2017 3:50
69065,10/14/2017 4:11
69066,10/14/2017 4:32
69067,10/14/2017 4:53
69068,10/14/2017 5:14
69069,10/14/2017 5:35
69070,10/14/2017 5:56
69071,10/6/2017 6:17
69072,10/6/2017 6:38
69073,10/8/2017 6:59
69074,10/14/2017 7:20
69075,10/14/2017 7:41
69076,10/14/2017 8:02
69077,10/10/2017 8:23
69078,10/14/2017 8:45
69079,10/14/2017 9:06
69080,10/14/2017 9:27
69081,10/14/2017 9:48
69082,10/14/2017 10:09
69083,10/14/2017 10:30
69084,10/14/2017 10:51
69085,10/14/2017 11:12
69086,10/14/2017 11:33
69087,10/8/2017 11:54
69088,10/8/2017 12:15
69089,10/8/2017 12:36
69090,10/14/2017 12:57
69091,10/14/2017 13:18
69092,10/14/2017 13:39
69093,10/14/2017 14:00
69094,10/14/2017 14:21
69095,10/8/2017 14:42
69096,10/10/2017 15:03
69097,10/14/2017 15:24
69098,10/14/2017 15:45
69099,10/14/2017 16:06
69100,10/10/2017 16:27
69101,10/10/2017 16:48
69102,10/10/2017 17:09
69103,10/14/2017 17:30
69104,10/10/2017 17:51
69105,10/8/2017 18:12
69106,10/8/2017 18:33
69107,10/14/2017 18:54
69108,10/14/2017 19:15
69109,10/14/2017 19:36
69110,10/14/2017 19:57
69111,10/14/2017 20:18
69112,10/8/2017 20:39
69113,10/8/2017 21:00
69114,10/8/2017 21:21
69115,10/10/2017 21:42
69116,10/10/2017 22:03
69117,10/10/2017 22:24
69118,10/6/2017 22:45
69119,10/6/2017 23:06
69120,10/14/2017 23:27
69121,10/14/2017 23:48
69122,10/15/2017 0:09
69123,10/15/2017 0:30
69124,10/15/2017 0:51
69125,10/15/2017 1:12
69126,10/15/2017 1:33
69127,10/15/2017 1:55
69128,10/15/2017 2:16
69129,10/15/2017 2:37
69130,10/9/2017 2:58
69131,10/9/2017 3:19
69132,10/9/2017 3:40
69133,10/9/2017 4:01
69134,10/9/2017 4:22
69135,10/9/2017 4:43
69136,10/15/2017 5:04
69137,10/15/2017 5:25
69138,10/15/2017 5:46
69139,10/9/2017 6:07
69140,10/9/2017 6:28
69141,10/11/2017 6:49
69142,10/9/2017 7:10
69143,10/9/2017 7:31
69144,10/9/2017 7:52
69145,10/9/2017 8:13
69146,10/15/2017 8:34
69147,10/15/2017 8:55
69148,10/15/2017 9:16
69149,10/15/2017 9:37
69150,10/15/2017 9:58
69151,10/11/2017 10:19
69152,10/15/2017 10:40
69153,10/15/2017 11:01
69154,10/15/2017 11:22
69155,10/15/2017 11:43
69156,10/15/2017 12:04
69157,10/15/2017 12:25
69158,10/15/2017 12:46
69159,10/15/2017 13:07
69160,10/15/2017 13:28
69161,10/15/2017 13:49
69162,10/15/2017 14:10
69163,10/15/2017 14:31
69164,10/7/2017 14:52
69165,10/7/2017 15:13
69166,10/7/2017 15:34
69167,10/7/2017 15:55
69168,10/7/2017 16:16
69169,10/9/2017 16:37
69170,10/11/2017 16:58
69171,10/11/2017 17:19
69172,10/15/2017 17:40
69173,10/15/2017 18:01
69174,10/15/2017 18:22
69175,10/15/2017 18:44
69176,10/15/2017 19:05
69177,10/15/2017 19:26
69178,10/15/2017 19:47
69179,10/15/2017 20:08
69180,10/15/2017 20:29
69181,10/15/2017 20:50
69182,10/15/2017 21:11
69183,10/11/2017 21:32
69184,10/15/2017 21:53
69185,10/15/2017 22:14
69186,10/9/2017 22:35
69187,10/15/2017 22:56
69188,10/15/2017 23:17
69189,10/15/2017 23:38
69190,10/15/2017 23:59
69191,10/16/2017 0:20
69192,10/16/2017 0:41
69193,10/16/2017 1:02
69194,10/8/2017 1:23
69195,10/8/2017 1:44
69196,10/16/2017 2:05
69197,10/16/2017 2:26
69198,10/16/2017 2:47
69199,10/16/2017 3:08
69200,10/16/2017 3:29
69201,10/16/2017 3:50
69202,10/16/2017 4:11
69203,10/12/2017 4:32
69204,10/12/2017 4:53
69205,10/16/2017 5:14
69206,10/16/2017 5:35
69207,10/16/2017 5:56
69208,10/16/2017 6:17
69209,10/12/2017 6:38
69210,10/12/2017 6:59
69211,10/12/2017 7:20
69212,10/16/2017 7:41
69213,10/10/2017 8:02
69214,10/10/2017 8:23
69215,10/10/2017 8:44
69216,10/10/2017 9:05
69217,10/10/2017 9:26
69218,10/10/2017 9:47
69219,10/10/2017 10:08
69220,10/16/2017 10:29
69221,10/16/2017 10:50
69222,10/16/2017 11:11
69223,10/16/2017 11:33
69224,10/16/2017 11:54
69225,10/16/2017 12:15
69226,10/16/2017 12:36
69227,10/16/2017 12:57
69228,10/16/2017 13:18
69229,10/16/2017 13:39
69230,10/16/2017 14:00
69231,10/16/2017 14:21
69232,10/16/2017 14:42
69233,10/8/2017 15:03
69234,10/10/2017 15:24
69235,10/16/2017 15:45
69236,10/16/2017 16:06
69237,10/16/2017 16:27
69238,10/10/2017 16:48
69239,10/10/2017 17:09
69240,10/10/2017 17:30
69241,10/16/2017 17:51
69242,10/16/2017 18:12
69243,10/16/2017 18:33
69244,10/16/2017 18:54
69245,10/8/2017 19:15
69246,10/16/2017 19:36
69247,10/16/2017 19:57
69248,10/16/2017 20:18
69249,10/16/2017 20:39
69250,10/16/2017 21:00
69251,10/16/2017 21:21
69252,10/16/2017 21:42
69253,10/16/2017 22:03
69254,10/16/2017 22:24
69255,10/16/2017 22:45
69256,10/16/2017 23:06
69257,10/16/2017 23:27
69258,10/16/2017 23:48
69259,10/17/2017 0:09
69260,10/9/2017 0:30
69261,10/9/2017 0:51
69262,10/17/2017 1:12
69263,10/17/2017 1:33
69264,10/17/2017 1:54
69265,10/17/2017 2:15
69266,10/9/2017 2:36
69267,10/9/2017 2:57
69268,10/9/2017 3:18
69269,10/9/2017 3:39
69270,10/13/2017 4:00
69271,10/13/2017 4:21
69272,10/17/2017 4:43
69273,10/17/2017 5:04
69274,10/17/2017 5:25
69275,10/17/2017 5:46
69276,10/17/2017 6:07
69277,10/17/2017 6:28
69278,10/17/2017 6:49
69279,10/17/2017 7:10
69280,10/17/2017 7:31
69281,10/17/2017 7:52
69282,10/17/2017 8:13
69283,10/17/2017 8:34
69284,10/13/2017 8:55
69285,10/13/2017 9:16
69286,10/13/2017 9:37
69287,10/17/2017 9:58
69288,10/17/2017 10:19
69289,10/17/2017 10:40
69290,10/17/2017 11:01
69291,10/9/2017 11:22
69292,10/17/2017 11:43
69293,10/17/2017 12:04
69294,10/17/2017 12:25
69295,10/17/2017 12:46
69296,10/17/2017 13:07
69297,10/17/2017 13:28
69298,10/17/2017 13:49
69299,10/17/2017 14:10
69300,10/17/2017 14:31
69301,10/13/2017 14:52
69302,10/13/2017 15:13
69303,10/17/2017 15:34
69304,10/17/2017 15:55
69305,10/17/2017 16:16
69306,10/11/2017 16:37
69307,10/9/2017 16:58
69308,10/9/2017 17:19
69309,10/11/2017 17:40
69310,10/17/2017 18:01
69311,10/17/2017 18:22
69312,10/17/2017 18:43
69313,10/17/2017 19:04
69314,10/17/2017 19:25
69315,10/17/2017 19:46
69316,10/17/2017 20:07
69317,10/17/2017 20:28
69318,10/17/2017 20:49
69319,10/17/2017 21:10
69320,10/17/2017 21:32
69321,10/17/2017 21:53
69322,10/17/2017 22:14
69323,10/17/2017 22:35
69324,10/17/2017 22:56
69325,10/17/2017 23:17
69326,10/17/2017 23:38
69327,10/17/2017 23:59
69328,10/18/2017 0:20
69329,10/18/2017 0:41
69330,10/18/2017 1:02
69331,10/18/2017 1:23
69332,10/18/2017 1:44
69333,10/18/2017 2:05
69334,10/18/2017 2:26
69335,10/18/2017 2:47
69336,10/18/2017 3:08
69337,10/12/2017 3:29
69338,10/18/2017 3:50
69339,10/18/2017 4:11
69340,10/18/2017 4:32
69341,10/14/2017 4:53
69342,10/10/2017 5:14
69343,10/10/2017 5:35
69344,10/10/2017 5:56
69345,10/10/2017 6:17
69346,10/12/2017 6:38
69347,10/14/2017 6:59
69348,10/14/2017 7:20
69349,10/14/2017 7:41
69350,10/14/2017 8:02
69351,10/14/2017 8:23
69352,10/14/2017 8:44
69353,10/14/2017 9:05
69354,10/12/2017 9:26
69355,10/12/2017 9:47
69356,10/18/2017 10:08
69357,10/18/2017 10:29
69358,10/18/2017 10:50
69359,10/18/2017 11:11
69360,10/18/2017 11:32
69361,10/18/2017 11:53
69362,10/12/2017 12:14
69363,10/12/2017 12:35
69364,10/12/2017 12:56
69365,10/12/2017 13:17
69366,10/12/2017 13:38
69367,10/12/2017 13:59
69368,10/12/2017 14:20
69369,10/12/2017 14:42
69370,10/14/2017 15:03
69371,10/18/2017 15:24
69372,10/18/2017 15:45
69373,10/18/2017 16:06
69374,10/18/2017 16:27
69375,10/18/2017 16:48
69376,10/18/2017 17:09
69377,10/18/2017 17:30
69378,10/18/2017 17:51
69379,10/12/2017 18:12
69380,10/18/2017 18:33
69381,10/18/2017 18:54
69382,10/18/2017 19:15
69383,10/12/2017 19:36
69384,10/18/2017 19:57
69385,10/18/2017 20:18
69386,10/18/2017 20:39
69387,10/12/2017 21:00
69388,10/18/2017 21:21
69389,10/18/2017 21:42
69390,10/18/2017 22:03
69391,10/14/2017 22:24
69392,10/18/2017 22:45
69393,10/18/2017 23:06
69394,10/18/2017 23:27
69395,10/18/2017 23:48
69396,10/19/2017 0:09
69397,10/19/2017 0:30
69398,10/19/2017 0:51
69399,10/15/2017 1:12
69400,10/15/2017 1:33
69401,10/13/2017 1:54
69402,10/13/2017 2:15
69403,10/13/2017 2:36
69404,10/13/2017 2:57
69405,10/13/2017 3:18
69406,10/13/2017 3:39
69407,10/13/2017 4:00
69408,10/15/2017 4:21
69409,10/15/2017 4:42
69410,10/15/2017 5:03
69411,10/19/2017 5:24
69412,10/19/2017 5:45
69413,10/15/2017 6:06
69414,10/15/2017 6:27
69415,10/15/2017 6:48
69416,10/15/2017 7:09
69417,10/15/2017 7:31
69418,10/19/2017 7:52
69419,10/19/2017 8:13
69420,10/19/2017 8:34
69421,10/15/2017 8:55
69422,10/15/2017 9:16
69423,10/19/2017 9:37
69424,10/11/2017 9:58
69425,10/11/2017 10:19
69426,10/13/2017 10:40
69427,10/13/2017 11:01
69428,10/13/2017 11:22
69429,10/13/2017 11:43
69430,10/13/2017 12:04
69431,10/13/2017 12:25
69432,10/19/2017 12:46
69433,10/19/2017 13:07
69434,10/13/2017 13:28
69435,10/15/2017 13:49
69436,10/15/2017 14:10
69437,10/19/2017 14:31
69438,10/13/2017 14:52
69439,10/13/2017 15:13
69440,10/13/2017 15:34
69441,10/13/2017 15:55
69442,10/13/2017 16:16
69443,10/13/2017 16:37
69444,10/13/2017 16:58
69445,10/13/2017 17:19
69446,10/13/2017 17:40
69447,10/13/2017 18:01
69448,10/13/2017 18:22
69449,10/13/2017 18:43
69450,10/15/2017 19:04
69451,10/19/2017 19:25
69452,10/19/2017 19:46
69453,10/19/2017 20:07
69454,10/19/2017 20:28
69455,10/19/2017 20:49
69456,10/15/2017 21:10
69457,10/15/2017 21:31
69458,10/15/2017 21:52
69459,10/13/2017 22:13
69460,10/13/2017 22:34
69461,10/13/2017 22:55
69462,10/13/2017 23:16
69463,10/13/2017 23:37
69464,10/13/2017 23:58
69465,10/14/2017 0:20
69466,10/20/2017 0:41
69467,10/20/2017 1:02
69468,10/20/2017 1:23
69469,10/20/2017 1:44
69470,10/20/2017 2:05
69471,10/16/2017 2:26
69472,10/16/2017 2:47
69473,10/20/2017 3:08
69474,10/20/2017 3:29
69475,10/20/2017 3:50
69476,10/20/2017 4:11
69477,10/20/2017 4:32
69478,10/20/2017 4:53
69479,10/20/2017 5:14
69480,10/20/2017 5:35
69481,10/20/2017 5:56
69482,10/16/2017 6:17
69483,10/16/2017 6:38
69484,10/16/2017 6:59
69485,10/16/2017 7:20
69486,10/16/2017 7:41
69487,10/20/2017 8:02
69488,10/20/2017 8:23
69489,10/20/2017 8:44
69490,10/20/2017 9:05
69491,10/20/2017 9:26
69492,10/20/2017 9:47
69493,10/16/2017 10:08
69494,10/16/2017 10:29
69495,10/16/2017 10:50
69496,10/20/2017 11:11
69497,10/20/2017 11:32
69498,10/20/2017 11:53
69499,10/16/2017 12:14
69500,10/16/2017 12:35
69501,10/20/2017 12:56
69502,10/20/2017 13:17
69503,10/20/2017 13:38
69504,10/20/2017 13:59
69505,10/12/2017 14:20
69506,10/12/2017 14:41
69507,10/12/2017 15:02
69508,10/12/2017 15:23
69509,10/16/2017 15:44
69510,10/20/2017 16:05
69511,10/20/2017 16:26
69512,10/20/2017 16:47
69513,10/20/2017 17:08
69514,10/16/2017 17:30
69515,10/20/2017 17:51
69516,10/20/2017 18:12
69517,10/16/2017 18:33
69518,10/16/2017 18:54
69519,10/16/2017 19:15
69520,10/16/2017 19:36
69521,10/16/2017 19:57
69522,10/16/2017 20:18
69523,10/16/2017 20:39
69524,10/16/2017 21:00
69525,10/16/2017 21:21
69526,10/20/2017 21:42
69527,10/16/2017 22:03
69528,10/20/2017 22:24
69529,10/20/2017 22:45
69530,10/20/2017 23:06
69531,10/20/2017 23:27
69532,10/20/2017 23:48
69533,10/21/2017 0:09
69534,10/21/2017 0:30
69535,10/21/2017 0:51
69536,10/21/2017 1:12
69537,10/15/2017 1:33
69538,10/17/2017 1:54
69539,10/17/2017 2:15
69540,10/15/2017 2:36
69541,10/17/2017 2:57
69542,10/17/2017 3:18
69543,10/15/2017 3:39
69544,10/15/2017 4:00
69545,10/15/2017 4:21
69546,10/21/2017 4:42
69547,10/21/2017 5:03
69548,10/13/2017 5:24
69549,10/13/2017 5:45
69550,10/21/2017 6:06
69551,10/21/2017 6:27
69552,10/21/2017 6:48
69553,10/17/2017 7:09
69554,10/17/2017 7:30
69555,10/17/2017 7:51
69556,10/17/2017 8:12
69557,10/17/2017 8:33
69558,10/21/2017 8:54
69559,10/21/2017 9:15
69560,10/21/2017 9:36
69561,10/21/2017 9:57
69562,10/21/2017 10:19
69563,10/21/2017 10:40
69564,10/21/2017 11:01
69565,10/21/2017 11:22
69566,10/15/2017 11:43
69567,10/15/2017 12:04
69568,10/15/2017 12:25
69569,10/17/2017 12:46
69570,10/15/2017 13:07
69571,10/15/2017 13:28
69572,10/21/2017 13:49
69573,10/21/2017 14:10
69574,10/13/2017 14:31
69575,10/15/2017 14:52
69576,10/15/2017 15:13
69577,10/15/2017 15:34
69578,10/21/2017 15:55
69579,10/17/2017 16:16
69580,10/17/2017 16:37
69581,10/15/2017 16:58
69582,10/15/2017 17:19
69583,10/15/2017 17:40
69584,10/15/2017 18:01
69585,10/15/2017 18:22
69586,10/21/2017 18:43
69587,10/17/2017 19:04
69588,10/21/2017 19:25
69589,10/21/2017 19:46
69590,10/21/2017 20:07
69591,10/21/2017 20:28
69592,10/21/2017 20:49
69593,10/15/2017 21:10
69594,10/15/2017 21:31
69595,10/15/2017 21:52
69596,10/21/2017 22:13
69597,10/21/2017 22:34
69598,10/21/2017 22:55
69599,10/21/2017 23:16
69600,10/21/2017 23:37
69601,10/21/2017 23:58
69602,10/22/2017 0:19
69603,10/22/2017 0:40
69604,10/18/2017 1:01
69605,10/18/2017 1:22
69606,10/18/2017 1:43
69607,10/18/2017 2:04
69608,10/18/2017 2:25
69609,10/18/2017 2:46
69610,10/18/2017 3:08
69611,10/22/2017 3:29
69612,10/22/2017 3:50
69613,10/22/2017 4:11
69614,10/22/2017 4:32
69615,10/22/2017 4:53
69616,10/22/2017 5:14
69617,10/22/2017 5:35
69618,10/16/2017 5:56
69619,10/16/2017 6:17
69620,10/16/2017 6:38
69621,10/16/2017 6:59
69622,10/16/2017 7:20
69623,10/16/2017 7:41
69624,10/16/2017 8:02
69625,10/22/2017 8:23
69626,10/18/2017 8:44
69627,10/14/2017 9:05
69628,10/14/2017 9:26
69629,10/16/2017 9:47
69630,10/18/2017 10:08
69631,10/22/2017 10:29
69632,10/22/2017 10:50
69633,10/18/2017 11:11
69634,10/18/2017 11:32
69635,10/18/2017 11:53
69636,10/16/2017 12:14
69637,10/18/2017 12:35
69638,10/18/2017 12:56
69639,10/18/2017 13:17
69640,10/18/2017 13:38
69641,10/18/2017 13:59
69642,10/22/2017 14:20
69643,10/18/2017 14:41
69644,10/22/2017 15:02
69645,10/22/2017 15:23
69646,10/16/2017 15:44
69647,10/16/2017 16:05
69648,10/16/2017 16:26
69649,10/18/2017 16:47
69650,10/18/2017 17:08
69651,10/18/2017 17:29
69652,10/18/2017 17:50
69653,10/18/2017 18:11
69654,10/18/2017 18:32
69655,10/22/2017 18:53
69656,10/22/2017 19:14
69657,10/22/2017 19:35
69658,10/16/2017 19:56
69659,10/16/2017 20:18
69660,10/16/2017 20:39
69661,10/22/2017 21:00
69662,10/22/2017 21:21
69663,10/16/2017 21:42
69664,10/22/2017 22:03
69665,10/16/2017 22:24
69666,10/16/2017 22:45
69667,10/16/2017 23:06
69668,10/16/2017 23:27
69669,10/22/2017 23:48
69670,10/23/2017 0:09
69671,10/23/2017 0:30
69672,10/23/2017 0:51
69673,10/23/2017 1:12
69674,10/23/2017 1:33
69675,10/23/2017 1:54
69676,10/23/2017 2:15
69677,10/23/2017 2:36
69678,10/23/2017 2:57
69679,10/23/2017 3:18
69680,10/23/2017 3:39
69681,10/23/2017 4:00
69682,10/23/2017 4:21
69683,10/23/2017 4:42
69684,10/23/2017 5:03
69685,10/23/2017 5:24
69686,10/23/2017 5:45
69687,10/23/2017 6:06
69688,10/17/2017 6:27
69689,10/17/2017 6:48
69690,10/17/2017 7:09
69691,10/17/2017 7:30
69692,10/17/2017 7:51
69693,10/17/2017 8:12
69694,10/17/2017 8:33
69695,10/17/2017 8:54
69696,10/17/2017 9:15
69697,10/19/2017 9:36
69698,10/23/2017 9:57
69699,10/23/2017 10:18
69700,10/15/2017 10:39
69701,10/15/2017 11:00
69702,10/23/2017 11:21
69703,10/19/2017 11:42
69704,10/23/2017 12:03
69705,10/19/2017 12:24
69706,10/23/2017 12:45
69707,10/23/2017 13:07
69708,10/23/2017 13:28
69709,10/23/2017 13:49
69710,10/23/2017 14:10
69711,10/23/2017 14:31
69712,10/23/2017 14:52
69713,10/23/2017 15:13
69714,10/23/2017 15:34
69715,10/23/2017 15:55
69716,10/23/2017 16:16
69717,10/19/2017 16:37
69718,10/19/2017 16:58
69719,10/17/2017 17:19
69720,10/17/2017 17:40
69721,10/23/2017 18:01
69722,10/23/2017 18:22
69723,10/17/2017 18:43
69724,10/17/2017 19:04
69725,10/17/2017 19:25
69726,10/17/2017 19:46
69727,10/23/2017 20:07
69728,10/23/2017 20:28
69729,10/23/2017 20:49
69730,10/23/2017 21:10
69731,10/17/2017 21:31
69732,10/17/2017 21:52
69733,10/19/2017 22:13
69734,10/17/2017 22:34
69735,10/23/2017 22:55
69736,10/23/2017 23:16
69737,10/17/2017 23:37
69738,10/17/2017 23:58
69739,10/24/2017 0:19
69740,10/24/2017 0:40
69741,10/24/2017 1:01
69742,10/24/2017 1:22
69743,10/24/2017 1:43
69744,10/24/2017 2:04
69745,10/24/2017 2:25
69746,10/24/2017 2:46
69747,10/18/2017 3:07
69748,10/24/2017 3:28
69749,10/24/2017 3:49
69750,10/24/2017 4:10
69751,10/24/2017 4:31
69752,10/24/2017 4:52
69753,10/24/2017 5:13
69754,10/24/2017 5:34
69755,10/24/2017 5:55
69756,10/24/2017 6:17
69757,10/24/2017 6:38
69758,10/24/2017 6:59
69759,10/24/2017 7:20
69760,10/18/2017 7:41
69761,10/18/2017 8:02
69762,10/18/2017 8:23
69763,10/18/2017 8:44
69764,10/18/2017 9:05
69765,10/18/2017 9:26
69766,10/18/2017 9:47
69767,10/24/2017 10:08
69768,10/24/2017 10:29
69769,10/24/2017 10:50
69770,10/24/2017 11:11
69771,10/24/2017 11:32
69772,10/24/2017 11:53
69773,10/18/2017 12:14
69774,10/18/2017 12:35
69775,10/18/2017 12:56
69776,10/18/2017 13:17
69777,10/18/2017 13:38
69778,10/20/2017 13:59
69779,10/24/2017 14:20
69780,10/24/2017 14:41
69781,10/18/2017 15:02
69782,10/24/2017 15:23
69783,10/24/2017 15:44
69784,10/20/2017 16:05
69785,10/20/2017 16:26
69786,10/18/2017 16:47
69787,10/20/2017 17:08
69788,10/20/2017 17:29
69789,10/18/2017 17:50
69790,10/18/2017 18:11
69791,10/18/2017 18:32
69792,10/18/2017 18:53
69793,10/24/2017 19:14
69794,10/24/2017 19:35
69795,10/24/2017 19:56
69796,10/24/2017 20:17
69797,10/24/2017 20:38
69798,10/24/2017 20:59
69799,10/18/2017 21:20
69800,10/18/2017 21:41
69801,10/18/2017 22:02
69802,10/18/2017 22:23
69803,10/18/2017 22:44
69804,10/24/2017 23:06
69805,10/24/2017 23:27
69806,10/24/2017 23:48
