CustomerID,CountryCode,City,State,Zip
645867,234,Arnett,WV,25007
182823,282,Gothenburg,NE,69138
372465,987,Columbia,CA,95310
902010,558,Owatonna,MN,55060
851298,997,Markleeville,CA,96120
556330,8,Matthews,GA,30818
949208,998,Morse,TX,79062
524427,171,Valle Crucis,NC,28691
814992,285,Tyler,TX,75705
839075,999,Shawnee,OK,74802
690601,117,Pelzer,SC,29669
642480,380,Casey,IA,50048
878584,1000,Hart,MI,49420
506155,3,Henry,VA,24102
560238,163,Houston,TX,77226
198715,795,Mc Indoe Falls,VT,5050
492215,236,Richmond,VA,23207
818257,258,Wayne,NJ,7477
609390,64,Winn,ME,4495
872656,66,Almont,CO,81210
672866,1001,Williamsburg,VA,23185
113328,115,Los Angeles,CA,90059
768667,249,Sacramento,CA,94258
261363,18,Washington,DC,20510
462691,561,New York City,NY,10128
876012,771,West Chicago,IL,60185
973018,393,Benedict,NE,68316
393319,387,Bovey,MN,55709
720687,76,Shepherd,MT,59079
140436,227,Knoxville,AL,35469
620067,27,Dallas,TX,75378
464541,247,Oklahoma City,OK,73137
136578,591,Whites City,NM,88268
559649,397,Terre Haute,IN,47814
917334,27,Irving,TX,75037
463582,247,Oklahoma City,OK,73140
355816,1002,Barksdale Afb,LA,71110
363956,350,Charlotte,NC,28274
340567,1003,Port Saint Joe,FL,32456
574308,136,Makanda,IL,62958
660141,624,Manitowoc,WI,54220
430365,410,Hamilton,TX,76531
980967,1004,New Braunfels,TX,78131
800895,405,Lutherville Timonium,MD,21094
870353,653,Jack,AL,36346
907585,337,Dundee,IA,52038
892407,115,Beverly Hills,CA,90212
815056,8,Redwood,NY,13679
915760,101,Portland,OR,97238
883101,59,Des Moines,IA,50397
914372,592,Tunica,MS,38676
625843,8,Louisville,KY,40203
908909,8,Louisville,KY,40215
862826,1005,Greencreek,ID,83533
536179,136,Glenville,NC,28736
633036,528,Bridgeport,WA,98813
936161,235,Middleboro,MA,2349
856809,7,Palatka,FL,32178
549238,784,Winston Salem,NC,27130
831054,1006,Gibsonville,NC,27249
741628,163,Houston,TX,77265
464063,553,Selby,SD,57472
434289,1007,Pottersville,NJ,7979
833235,667,Providence,RI,2904
207525,41,La Grange,IL,60525
315719,1008,Hazelton,ND,58544
131275,550,Iola,KS,66749
653086,420,Bristol,FL,32321
682215,76,Custer,MT,59024
200025,81,Garwin,IA,50632
331003,834,Pittsview,AL,36871
718180,26,Jamestown,IN,46147
494094,309,Endicott,NY,13763
965127,841,Fort Worth,TX,76193
322374,228,Grand Forks,ND,58201
328485,388,Salem,MA,1947
465482,610,Wheeler,AR,72775
421841,1009,Lyndhurst,NJ,7071
506268,892,Potsdam,NY,13676
781362,638,Crawfordsville,AR,72327
759843,223,Eagan,TN,37730
135327,1010,Albemarle,NC,28002
687207,201,Las Vegas,NV,89150
718795,828,Mandeville,LA,70471
617902,465,Avoca,NY,14809
883417,1011,Sioux Falls,SD,57116
365031,18,Washington,DC,20451
585715,248,Chester,WV,26034
982637,1012,Boynton Beach,FL,33472
114948,85,Monroe,OH,45050
137666,5,Flora,IN,46929
199450,530,Maricopa,AZ,85139
235397,615,Mc Lean,IL,61754
296991,136,Springbrook,IA,52075
659463,244,Lansing,MI,48956
985838,5,Cedar Grove,TN,38321
820896,1013,Bard,NM,88411
595397,136,Olustee,OK,73560
932865,909,Milam,WV,26838
437552,1014,Boise,ID,83716
983331,1015,Salisbury,MD,21804
333138,199,Cave Spring,GA,30124
377846,56,Gates,OR,97346
127999,1016,Tamarack,MN,55787
946929,113,Knightsen,CA,94548
893080,611,Hills,MN,56138
234696,540,Rector,PA,15677
614090,1017,Delanson,NY,12053
429846,1018,Garyville,LA,70051
731874,961,Weaverville,NC,28787
744571,35,Macomb,MI,48042
116800,1019,Rollins Fork,VA,22544
824712,1020,Cary,MS,39054
393846,1021,Cross City,FL,32628
330052,1022,Lempster,NH,3606
535054,240,Rollingbay,WA,98061
490306,414,Troy,NY,12179
635995,201,Las Vegas,NV,89124
331253,528,Winchester,OR,97495
348507,646,Hudson,KS,67545
932109,1023,Susquehanna,PA,18847
775215,783,Antler,ND,58711
186380,1024,Brunswick,MO,65236
186987,115,Pasadena,CA,91182
760633,797,Benton City,WA,99320
813296,275,Corona,CA,91719
834507,42,Kalona,IA,52247
622165,211,Spring Valley,WI,54767
538651,1008,Braddock,ND,58524
228591,1025,Thawville,IL,60968
340574,74,Delano,MN,55328
181437,979,Sandston,VA,23150
739524,487,Baltimore,MD,21215
545461,467,Silvana,WA,98287
409281,290,Wallingford,CT,6492
695153,389,Benge,WA,99105
816648,441,Dauberville,PA,19517
125937,1026,Bozeman,MT,59717
676748,667,Harrisville,RI,2830
421614,465,Pulteney,NY,14874
272899,63,Clemson,SC,29632
739173,1027,Dover,GA,30424
335522,788,Chesterton,IN,46304
727628,344,Stockton,CA,95213
841186,93,Rutledge,GA,30663
130882,284,Antioch,TN,37013
870683,1028,Athens,GA,30613
546842,53,Vista,CA,92084
887233,580,Huntington,WV,25729
815006,1029,McKee,KY,40441
129289,60,Clubb,MO,63934
838078,330,Bernice,LA,71222
701242,286,Lewisburg,TN,37091
420941,385,Rupert,WV,25984
834270,111,San Jose,CA,95159
376998,21,Riverside,AL,35135
900670,813,Richmond,VA,23297
929644,430,Waimanalo,HI,96795
653865,503,Waco,TX,76797
658883,1030,Pilot Station,AK,99650
166345,379,Argyle,IA,52619
354190,201,Overton,NV,89040
271071,134,Highland,NY,12528
356962,36,Oneida,NY,13421
311907,1031,Marbury,AL,36051
642549,637,Glen,MT,59732
119752,482,Billerica,MA,1821
669642,60,Buckatunna,MS,39322
908806,1032,Palermo,CA,95968
691477,1033,Mosier,OR,97040
898531,53,San Diego,CA,92189
223279,377,El Paso,TX,79901
355752,881,Pueblo,CO,81012
249293,167,Sunapee,NH,3782
751343,248,Rawson,OH,45881
863846,506,Fargo,ND,58122
725933,841,Mansfield,TX,76063
485321,51,Portland,NY,14769
670211,46,Green Bay,WI,54305
337493,147,Philadelphia,PA,19161
392016,1034,Bedias,TX,77831
337116,306,Cedaredge,CO,81413
342473,531,Pensacola,FL,32589
304429,1035,West Union,WV,26456
206703,12,Norristown,PA,19403
191017,658,Lincoln,NH,3251
442447,94,Honey Brook,PA,19344
352817,163,Houston,TX,77070
127729,136,Sandgap,KY,40481
451591,499,Woodworth,LA,71485
700871,418,Colt,AR,72326
234880,482,West Medford,MA,2156
509534,786,Charleston,SC,29417
333304,408,Cuyahoga Falls,OH,44222
863242,377,Colorado Springs,CO,80935
547461,73,Mansfield,MA,2048
950479,406,Syracuse,NY,13224
429958,179,Buford,WY,82052
981482,1036,Lilesville,NC,28091
968133,241,Hector,AR,72843
251181,848,Morganton,NC,28680
173033,559,Madeline,CA,96119
150045,630,San Angelo,TX,76902
491306,93,Laurie,MO,65038
150628,488,Fairview,MO,64842
845568,32,Brookfield,WI,53005
797589,227,Solsberry,IN,47459
553233,60,Poyntelle,PA,18454
395620,508,Silverlake,WA,98645
818277,209,Faith,SD,57626
756415,3,Valier,IL,62891
379229,145,Cheyenne,WY,82009
254655,311,Montoursville,PA,17754
785659,483,Watertown,TN,37184
665249,16,Glendale,AZ,85311
553115,506,Fargo,ND,58103
254047,483,Watertown,TN,37184
335441,1037,Stanton,TN,38069
927576,569,Davis,CA,95616
586664,624,Maribel,WI,54227
580700,130,Valley Stream,NY,11582
962471,718,Spring City,TN,37381
669968,430,Honolulu,HI,96843
266823,185,Hauppauge,NY,11760
595995,48,Seattle,WA,98122
415934,116,Florence,AL,35634
478200,1038,Meredithville,VA,23873
336268,377,El Paso,TX,79947
349684,1039,Anchorage,AK,99511
602133,296,Melrose,MN,56352
911137,321,Beaufort,SC,29901
729514,793,Saint Louis,MO,63166
538218,1040,Argyle,FL,32422
598382,79,Sinsinawa,WI,53824
809030,528,Omaha,NE,68122
907527,197,Georgetown,KY,40324
555774,1041,Newport,RI,2841
168704,9,Memphis,TN,38195
712455,586,Nocatee,FL,33864
655801,184,Ross,CA,94957
490858,79,Wilson Creek,WA,98860
379294,163,Houston,TX,77056
255384,1019,Sealston,VA,22547
836261,631,Greenville,UT,84731
188411,282,Willow Island,NE,69171
792062,723,Leona,TX,75850
723025,94,Spring City,PA,19475
759942,516,Gulf Shores,AL,36542
215326,528,Omaha,NE,68164
650770,39,Allentown,PA,18109
661875,297,Cottontown,TN,37048
842915,201,Las Vegas,NV,89149
490061,523,Lincoln,NE,68522
255602,482,Groton,MA,1450
782491,18,Washington,DC,20216
342396,176,Keisterville,PA,15449
852079,521,Mer Rouge,LA,71261
143722,460,Gardner,IL,60424
195604,164,Montcalm,WV,24737
648412,1042,Gilmanton Iron Works,NH,3837
964630,5,Wolfeboro Falls,NH,3896
492051,59,Gully,MN,56646
870453,142,Jackson,MS,39225
797693,1043,Chouteau,OK,74337
439746,371,Millerton,NY,12546
742266,811,Stuart,NE,68780
759783,369,Weslaco,TX,78596
320893,517,Killeen,TX,76544
963247,834,Russell,KS,67665
336912,794,Ocean Grove,NJ,7756
480401,1044,Marsing,ID,83639
534254,163,Houston,TX,77021
641956,657,Windsor,CO,80550
566626,249,Sacramento,CA,95842
438179,3,Lemasters,PA,17231
720167,119,New Orleans,LA,70177
128707,680,Tulsa,OK,74130
417355,1045,Weed,CA,96094
841937,528,Kensington,MN,56343
752165,438,Chattanooga,OK,73528
969559,467,Granite Falls,WA,98252
639806,377,El Paso,TX,88535
161782,227,Snow Hill,NC,28580
386598,1046,Naples,FL,33964
617694,580,Huntington,WV,25710
929995,208,Corpus Christi,TX,78409
920771,524,Homestead,MT,59242
554291,18,Washington,DC,20050
113962,478,Sayner,WI,54560
887587,119,Barton,VT,5822
597692,851,Birdsnest,VA,23307
429996,42,Hagerstown,MD,21746
434114,441,Bechtelsville,PA,19505
307557,1047,Oakland Mills,PA,17076
529838,455,Adel,OR,97620
946275,1048,Ludlow,SD,57755
836015,1049,Pisek,ND,58273
582973,415,Salida,CA,95368
815788,482,North Reading,MA,1889
529614,775,La Feria,TX,78559
984651,672,Hartford,SD,57033
996656,432,Vermontville,MI,49096
773738,585,Ellis,KS,67637
836536,587,Pulaski,IA,52584
632680,1050,Emlenton,PA,16373
568411,744,Nicktown,PA,15762
510948,797,Ionia,MO,65335
267484,8,Metairie,LA,70060
412101,1051,Baraga,MI,49908
124463,8,Louisville,KY,40253
937628,114,Amarillo,TX,79103
147383,1052,South English,IA,52335
181475,1053,Beaverlett,VA,23016
144683,744,Johnstown,PA,15909
447496,1006,Greensboro,NC,27499
461748,1054,Neffs,OH,43940
262037,201,Vancouver,WA,98661
609813,563,Williamsport,TN,38487
709442,55,Mobile,AL,36691
259459,51,Westfield,NY,14787
229361,1055,Starkville,CO,81074
182015,581,Monroe City,IN,47557
236976,841,Bedford,TX,76095
944436,27,Redfield,IA,50233
593919,248,Ellsworth,ME,4605
940989,211,Lakewood,WA,98497
624335,718,Graysville,TN,37338
900629,1056,Midland,TX,79709
259411,1057,Ledgewood,NJ,7852
897855,868,Otoe,NE,68417
560378,169,Orangeburg,SC,29118
117025,214,Oolitic,IN,47451
425544,178,Shawnee Mission,KS,66204
953493,119,New Orleans,LA,70130
731354,440,Tucson,AZ,85715
590423,18,Washington,DC,20043
713032,115,Canoga Park,CA,91309
523538,89,Fort Lauderdale,FL,33346
945913,812,Denton,TX,76209
728213,1058,Roosevelt,UT,84066
844151,48,Kirkland,WA,98034
496718,254,Morgan,PA,15064
148988,201,Las Vegas,NV,89107
640040,1059,Hayes Center,NE,69032
767740,1060,Gulfport,MS,39500
193181,115,Glendale,CA,91203
213461,1061,Valparaiso,FL,32580
540586,18,Washington,DC,20254
117534,152,San Francisco,CA,94161
767279,62,College Station,AR,72053
176281,1062,Scioto Furnace,OH,45677
263455,559,Termo,CA,96132
559387,506,Ah Gwah Ching,MN,56430
832564,111,Cupertino,CA,95015
474567,23,Fresno,CA,93779
775065,864,Appleton,WA,98602
360712,1063,Watauga,SD,57660
309012,185,Bay Shore,NY,11706
292835,338,Garrison,MT,59731
577422,1064,Berlin,OH,44610
737711,60,Boston,IN,47324
936912,1065,Tacoma,WA,98490
465775,706,Sibley,IL,61773
333125,163,Houston,TX,77217
869258,665,Fairchild Air Force Base,WA,99011
790754,410,Kendall,KS,67857
381028,1066,Philadelphia,TN,37846
601472,1067,Bushnell,NE,69128
244120,254,Bradfordwoods,PA,15015
570896,201,Owen,WI,54460
437519,550,Fort Wayne,IN,46853
685687,333,Lanse,PA,16849
341521,92,Erie,PA,16546
339676,92,Angola,NY,14006
281571,163,Houston,TX,77202
369026,1068,Waterloo,SC,29384
311687,942,South Wayne,WI,53587
924187,12,Rockville,MD,20857
820790,78,South Bend,IN,46628
984225,501,Minneapolis,MN,55441
878631,179,Albany,NY,12209
207947,1014,Meridian,ID,83680
237955,79,Faywood,NM,88034
482946,51,Cedar Vale,KS,67024
465150,632,Kirbyville,TX,75956
311454,318,Gays Creek,KY,41745
893799,197,Scott City,MO,63780
282995,928,Blunt,SD,57522
428938,16,Phoenix,AZ,85060
772738,730,Lewisburg,OH,45338
452003,8,Oskaloosa,KS,66066
782211,93,Paragon,IN,46166
743138,853,Ola,ID,83657
839034,285,Winona,TX,75792
115313,761,Millwood,NY,10546
650137,247,Oklahoma City,OK,73159
343570,1069,University Center,MI,48710
202886,140,Nova,OH,44859
639425,633,Cullen,VA,23934
786350,92,Erie,PA,16534
364836,163,Galena Park,TX,77547
849375,163,Houston,TX,77060
346877,488,Ponca,AR,72670
501016,1070,Odin,MN,56160
487546,667,Providence,RI,2918
236671,804,Maplesville,AL,36750
474268,833,Spirit Lake,IA,51360
139894,359,Horner,WV,26372
841094,612,Grayville,IL,62844
698813,1071,Juneau,AK,99803
963926,528,Waterloo,NE,68069
375998,506,Fargo,ND,58108
573104,410,Cincinnati,OH,45238
404041,127,West Helena,AR,72390
922243,36,Glen Carbon,IL,62034
834599,469,Palm Coast,FL,32135
196651,259,Graytown,OH,43432
535353,49,Santa Ana,CA,92705
189116,48,Kent,WA,98042
718224,922,Inglis,FL,34449
604151,145,Cheyenne,WY,82007
248834,388,Olmstedville,NY,12857
240728,1072,Tintah,MN,56583
542771,475,Albuquerque,NM,87119
525692,1073,Bryans Road,MD,20616
743108,58,Ancram,NY,12502
870102,1074,Enderlin,ND,58027
540282,8,Birmingham,AL,35278
431815,315,Assawoman,VA,23302
662109,451,Weston,OR,97886
645435,480,Scott,MS,38772
172833,710,Falmouth,IN,46127
436290,152,San Francisco,CA,94160
608972,536,Cos Cob,CT,6807
257320,975,Neche,ND,58265
535313,523,Paradise,PA,17562
198892,975,Bathgate,ND,58216
771035,115,Los Angeles,CA,90037
754855,167,Eldred,NY,12732
758203,76,Billings,MT,59112
828183,3,Hildreth,NE,68947
544837,1061,Baker,FL,32531
226202,3,Logan,IL,62856
854794,60,Goldsboro,NC,27533
784287,562,Sebring,FL,33875
161116,60,Mount Olive,NC,28365
479143,763,Hondo,TX,78861
346190,535,Williamson,IA,50272
892779,284,Old Hickory,TN,37138
754261,500,Charleston,WV,25332
610518,491,Bellingham,WA,98225
664088,8,Hamer,ID,83425
691908,1075,Snydertown,PA,17877
209523,92,Buffalo,NY,14209
575677,667,Providence,RI,2903
664660,204,Kinsey,MT,59338
335373,1076,Egypt,AR,72427
788025,751,Cairo,WV,26337
535699,58,Ancramdale,NY,12503
364672,812,Flower Mound,TX,75027
939548,1077,Hesperia,CA,92344
973980,500,Saint Albans,WV,25177
426836,41,Hometown,IL,60456
455366,82,Madison,WI,53716
708481,47,Harvard,NE,68944
877468,708,Bakersfield,CA,93389
641070,266,Eagle Rock,NC,27523
260799,318,Yerkes,KY,41778
170004,345,Jacobs,KY,41150
748325,1078,Bruin,KY,41125
262221,275,Palm Springs,CA,92263
362839,92,Elma,NY,14059
522955,42,Marine On Saint Croix,MN,55047
601147,1079,Torrington,CT,6792
857620,242,Amber,OK,73004
115056,252,Eagle Butte,SD,57625
428847,1080,Pope Valley,CA,94567
951395,3,Columbus,OH,43209
714211,441,Blandon,PA,19510
712166,179,Berne,NY,12023
136867,652,Slayton,MN,56172
218177,1081,Denniston,KY,40316
852449,940,Moran,WY,83013
481696,164,Princeton,NJ,8543
497763,67,Idabel,OK,74745
349248,561,New York City,NY,10065
595739,8,Valley Falls,KS,66088
175655,77,Siloam,NC,27047
422180,490,South Pomfret,VT,5067
223784,1082,Brookston,TX,75421
473214,377,Colorado Springs,CO,80917
484418,41,Dolton,IL,60419
783435,1083,Nassau,DE,19969
832943,337,Walton,NY,13856
900295,433,Denham Springs,LA,70727
661728,1084,Tiplersville,MS,38674
542521,1085,Roanoke,VA,24019
904861,238,San Bruno,CA,94066
192572,598,North Amherst,MA,1059
927474,1086,Dorset,VT,5251
206437,410,Cincinnati,OH,45246
751874,544,West Palm Beach,FL,33404
801923,1087,Delavan,MN,56023
648248,161,Spartanburg,SC,29304
175409,26,Florence,KY,41042
117743,136,Sibley,MO,64088
663733,1088,Lewistown,MT,59457
295674,167,Wurtsboro,NY,12790
201229,1089,Pecos,NM,87552
691542,1090,Northwood,IA,50459
766337,1091,Slater,IA,50244
960302,1092,Allen,NE,68710
845582,1093,Carson City,NV,89701
843769,247,Oklahoma City,OK,73155
498243,1094,Trinity Center,CA,96091
532160,889,Foxhome,MN,56543
716162,1095,Hattieville,AR,72063
362453,303,Port William,OH,45164
328691,377,Colorado Springs,CO,80919
770200,894,Youngstown,OH,44514
967052,48,Auburn,WA,98092
265981,917,Jacksonville,FL,32257
371742,617,Laurel Springs,NC,28644
657922,136,Talmo,GA,30575
822331,1096,La Quinta,CA,92247
315810,775,Port Isabel,TX,78578
708584,56,Marion,SC,29571
830040,486,Bergen,NY,14416
272936,48,Seattle,WA,98188
229783,249,Sacramento,CA,95860
113746,417,Salt Lake City,UT,84113
476125,882,South Greenfield,MO,65752
623960,65,Livonia,LA,70755
642207,363,Blackstone,MA,1504
924434,1097,San Ysidro,NM,87053
122404,452,Cedar Ridge,CA,95924
116765,1098,Maidens,VA,23102
868871,349,Eupora,MS,39744
795876,151,Americus,KS,66835
853782,42,Washington,IA,52353
663298,1005,Fenn,ID,83531
118378,56,Whiteside,TN,37396
602257,56,Orange Lake,FL,32681
992147,907,Seneca Rocks,WV,26884
909012,41,Melrose Park,IL,60161
287703,1099,Pocatello,ID,83205
263771,1100,Radcliff,OH,45670
832473,1101,Kiowa,KS,67070
691201,816,Orangeburg,NY,10962
587185,161,Lyman,SC,29365
649397,94,Downingtown,PA,19335
490050,137,Linesville,PA,16424
386222,512,Papillion,NE,68133
387755,1102,Norristown,GA,30447
368562,622,Sandersville,MS,39477
636590,917,Concepcion,TX,78349
478938,266,Raleigh,NC,27614
512602,234,Arnett,WV,25007
785038,102,Shoreham,VT,5770
791895,523,Hopeland,PA,17533
465497,27,Dallas,TX,75227
306614,1103,Camden Point,MO,64018
586377,671,Baisden,WV,25608
504413,424,Wetmore,KS,66550
644998,1104,Pilot Point,AK,99649
261383,460,Conrad,IA,50621
353364,1105,Lorenzo,TX,79343
754018,396,Little Neck,NY,11363
577826,93,Crockett,KY,41413
417979,93,Oakdale,TN,37829
240566,433,Springfield,LA,70462
243670,622,Laurel,MS,39442
432871,530,Apache Junction,AZ,85219
769727,501,Minneapolis,MN,55468
545781,59,Stromsburg,NE,68666
802200,1106,Laurel Hill,NC,28351
779198,786,Wadmalaw Island,SC,29487
998323,59,Lakeland,FL,33804
723924,355,Blountsville,AL,35031
564863,865,Kerrick,MN,55756
822157,926,Cornish,UT,84308
432164,29,Springfield,VA,22153
400918,788,Hebron,IN,46341
709446,3,Harrisburg,OH,43126
417271,49,East Corinth,VT,5040
893569,115,San Gabriel,CA,91778
609802,254,West Mifflin,PA,15123
859051,407,Wilcoe,WV,24895
528568,1107,Mattawan,MI,49071
879337,80,Jasper,OH,45642
804625,448,Collison,IL,61831
929314,228,Reynolds,ND,58275
353588,29,Merrifield,VA,22119
630191,518,Delevan,NY,14042
540996,1108,Rochester,MN,55904
531182,79,Dry Ridge,KY,41035
892816,403,Osteen,FL,32764
311332,834,Hurtsboro,AL,36860
489976,56,Summit,AR,72677
373696,36,North Zulch,TX,77872
741361,130,Bryceville,FL,32009
192998,1109,Toppenish,WA,98948
118633,12,Pilot,VA,24138
333427,45,Hummelstown,PA,17036
991724,1110,Ogden,UT,84415
164348,101,Portland,OR,97240
926154,1111,Milton,FL,32572
412818,442,Bronx,NY,10465
581026,115,Burbank,CA,91521
358466,776,Ripon,WI,54971
124398,1088,Buffalo,MT,59418
142955,303,Colfax,IN,46035
749337,1112,Jerseyville,IL,62052
221804,59,Lynn,NC,28750
540676,115,Tujunga,CA,91043
875239,763,Medina,OH,44258
831348,166,Caledonia,MI,49316
472516,16,Mesa,AZ,85206
298308,1113,Waves,NC,27982
295271,36,Madison,MS,39110
492478,487,Baltimore,MD,21215
836566,544,Lake Worth,FL,33467
497172,636,South Harwich,MA,2661
492297,415,Crows Landing,CA,95313
409430,632,Wheeler,IL,62479
672734,238,San Mateo,CA,94408
672047,299,Kenner,LA,70097
250877,451,Ukiah,OR,97880
506303,388,Bloomfield,NJ,7003
708720,12,Valley Forge,PA,19485
695381,292,Andrews Air Force Base,MD,20762
898105,1114,Musselshell,MT,59059
190704,1115,Ibapah,UT,84034
555040,1116,Anahuac,TX,77514
235632,878,Au Gres,MI,48703
817499,360,West Augusta,VA,24485
589857,122,Gotebo,OK,73041
885575,114,Amarillo,TX,79186
215598,468,Carnelian Bay,CA,96140
851778,42,Vincent,OH,45784
786716,632,Asbury,MO,64832
507021,21,Saint Clair,MI,48079
937415,351,Mc Grann,PA,16236
150085,12,Derwood,MD,20855
500519,313,Austin,TX,78718
761662,609,Macon,GA,31220
429784,1014,Boise,ID,83756
237430,776,Byron,WI,53009
322900,771,Carol Stream,IL,60199
374597,300,Anson,ME,4911
128523,12,North Wales,PA,19454
417472,201,Las Vegas,NV,89164
398445,1094,Apple Springs,TX,75926
300957,790,Breckenridge,MO,64625
112680,1117,Lancaster,KY,40446
508622,440,Tucson,AZ,85754
216357,176,Cannelton,WV,25036
795355,56,Indianapolis,IN,46239
785085,176,Fayette City,PA,15438
246830,653,Jack,AL,36346
402124,441,Reading,PA,19610
481325,152,San Francisco,CA,94106
330691,393,Hanover,PA,17332
688356,188,Oxford,MI,48371
286965,310,Rocky Hill,CT,6067
976326,114,Amarillo,TX,79172
397119,1118,Elkhart Lake,WI,53020
501440,347,Brussels,IL,62013
143936,898,Garber,IA,52048
183408,540,Hannastown,PA,15635
441890,8,Whitehall,MT,59759
480191,459,Columbia,SC,29206
979602,185,Holtsville,NY,501
916209,3,Whately,MA,1093
301864,1119,Fairfax,VA,22031
280695,263,Portsmouth,NH,211
992369,214,South Point,OH,45680
190626,802,Egypt,TX,77436
318240,1120,West New York,NJ,7093
712686,1121,Ocean City,NJ,8226
253037,3,Villa Ridge,MO,63089
960923,388,Crown Point,NY,12928
794893,1122,Odonnell,TX,79351
920098,56,Ocala,FL,34472
274247,259,Holland,MI,49423
966954,201,Las Vegas,NV,89145
790036,606,Aniwa,WI,54408
228289,1045,Yreka,CA,96097
246591,157,Gambrills,MD,21054
470277,571,Lejunior,KY,40849
685668,79,Stitzer,WI,53825
213486,266,Raleigh,NC,27629
608059,300,Davidsville,PA,15928
434703,45,Harrisburg,PA,17112
534794,36,Huntsville,AL,35807
772226,530,Arizona City,AZ,85123
613477,1123,North Dighton,MA,2754
929080,295,Hillside,CO,81232
408650,1124,Cameron,TX,76520
857473,36,Collinsville,IL,62234
570628,809,Leon,OK,73441
641180,137,Milltown,IN,47145
966144,348,Chamisal,NM,87521
325834,127,Stuttgart,KS,67670
743018,1125,Archer,IA,51231
169364,645,Kennesaw,GA,30152
689968,111,San Jose,CA,95133
229230,1028,Quitman,MS,39355
474887,999,Asher,OK,74826
203140,552,Brunswick,NC,28424
456046,1126,Georgetown,TN,37336
662117,1127,Superior,NE,68978
205092,667,Albion,RI,2802
814827,18,Washington,DC,20372
325195,1023,Montrose,PA,18801
608705,406,Jordan,NY,13080
147661,448,Erath,LA,70533
973446,797,Corvallis,OR,97339
112574,115,Mission Hills,CA,91395
679076,201,Spencer,ID,83446
972355,992,Lavon,TX,75166
947499,53,Carlsbad,CA,92018
179349,356,Portis,KS,67474
734178,16,Peoria,AZ,85385
262995,377,El Paso,TX,88517
485520,1128,Racine,WI,53408
668802,1129,La Loma,NM,87724
399717,1130,Jacksonville,FL,32259
753575,310,West Hartland,CT,6091
774412,1131,Saverton,MO,63467
964668,726,Egg Harbor Township,NJ,8234
691154,1132,Lodge Grass,MT,59050
119932,1133,Waynesfield,OH,45896
397780,1134,Myrtle Beach,SC,29587
260579,17,Northville,NY,12134
527598,575,Nelson,PA,16940
549186,418,Colt,AR,72326
405375,42,Cope,CO,80812
129504,85,Greenville,AL,36037
579025,1135,Danville,IA,52623
753630,574,Venice,LA,70091
715871,621,Gnadenhutten,OH,44629
204312,1136,Pep,TX,79353
224611,248,Otter Creek,ME,4665
651288,264,Walkerton,VA,23177
297420,934,Garden Grove,IA,50103
302763,1054,Bethesda,OH,43719
955515,1137,Yazoo City,MS,39194
935356,648,South Saint Paul,MN,55075
237099,152,San Francisco,CA,94158
996962,1138,Corning,MO,64435
222094,8,Arnold,MO,63010
199204,54,Clearwater,FL,34621
810355,1139,Newcastle,WY,82701
849462,315,Tasley,VA,23441
614463,561,New York City,NY,10029
283599,364,Biloxi,MS,39532
550442,719,Springfield,IL,62708
982714,119,West Charleston,VT,5872
598605,337,Wayne,PA,19087
290591,8,Sabine Pass,TX,77655
873433,869,Seaview,WA,98644
981841,8,Mc Calla,AL,35111
585816,574,Pilottown,LA,70081
597405,191,Radium Springs,NM,88054
258764,3,Branch,AR,72928
352974,972,Saint Anthony,ND,58566
335481,1140,Monticello,AR,71656
870327,407,Berwind,WV,24815
207575,185,Central Islip,NY,11722
203806,913,Galesburg,MI,49053
135633,21,Jeddo,MI,48032
967485,632,Asbury,MO,64832
756596,7,Cookeville,TN,38505
701926,283,Cohasset,MA,2025
427948,913,Augusta,MI,49012
286069,911,Vaucluse,SC,29850
658702,58,Grovetown,GA,30813
533152,531,Pensacola,FL,32526
766084,75,Somers,WI,53171
887330,93,Malone,KY,41451
452358,177,Shreveport,LA,71154
137643,115,Pomona,CA,91768
774010,581,Abingdon,IL,61410
177138,4,Urbana,IL,61802
419955,420,Devers,TX,77538
723786,455,Lowell,IN,46356
437673,576,Burlington,VT,5406
697650,773,Milam,TX,75959
546138,49,Newport Beach,CA,92660
837642,1141,Oregon City,OR,97045
618891,827,Turbeville,SC,29162
585637,1142,Tehachapi,CA,93582
698366,106,Choudrant,LA,71227
265724,506,Fargo,ND,58105
235903,176,Dunbar,PA,15431
253046,613,Covington,KY,41014
140799,51,Sinclairville,NY,14782
604441,528,Littleton,CO,80130
777262,972,Saint Anthony,ND,58566
400887,1143,Hart,TX,79043
825965,176,Layland,WV,25864
718429,1028,Whatley,AL,36482
371278,1144,Oxbow,OR,97840
255342,48,Federal Way,WA,98063
241983,316,Ann Arbor,MI,48104
421112,444,Lake Winola,PA,18625
522127,153,Fairmont,OK,73736
470546,101,Portland,OR,97208
482007,347,Tekonsha,MI,49092
821918,1145,Fairplay,KY,42735
623745,679,Baton Rouge,LA,70815
920250,518,Portville,NY,14770
647001,453,Ashburn,VA,20148
451284,41,Oak Park,IL,60301
695934,115,Los Angeles,CA,90039
489491,393,Cape Porpoise,ME,4014
137411,136,Blue Springs,MO,64013
496764,30,Bay Village,OH,44140
787142,1118,Greenbush,WI,53026
644035,259,Holland,MI,49423
389272,752,Texhoma,OK,73949
483586,1075,Watsontown,PA,17777
599463,137,Hutsonville,IL,62433
333156,1146,Lewiston,ME,4240
610321,1147,Glennville,GA,30427
